report_year,utility_id_ferc1,utility_name_ferc1,seller_name,,Demand Charges,Average Monthly Billing Demand (MW),Energy Charges,Energy Purchased (MWh),Other Charges,purchase_type_code,Total Settlemrent ($),state,Demand Price ($/monthly avg MW),Energy Price ($/MWh)
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,monterey regional waste mgmt distr.,,168916,1.15,379375,13835,,LU,548291,CA,146883.4783,27.42139501
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,monterey regional water,,13753,,59007,2052,,LU,72760,CA,,28.75584795
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,nove investments,,312218,2,530648,17920,,LU,842866,CA,156109,29.61205357
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,pac. energy ples (salinas),,203701,1,651411,10223,,LU,855112,CA,203701,63.72014086
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,pac. energy ples (santa clara),,201745,1.1,647370,10170,,LU,849115,CA,183404.5455,63.65486726
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,pac. energy ples (stockton),,107198,1.663,243881,6074,,LU,351079,CA,64460.61335,40.1516299
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,palo alto landfill gas corp,,294371,,1245768,10031,,LU,1540139,CA,,124.1918054
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,stanislaus waste energy co.,,3345292,16.5,16705596,135538,,LU,20050888,CA,202744.9697,123.2539657
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,jackson valley energy part.,,439491,14.5,1531349,55192,,LU,1970840,CA,30309.72414,27.74585085
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,mt. poso cogeneration,,9672436,49.5,51658228,297124,,LU,61330664,CA,195402.7475,173.8608392
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,posdef power co. lp,,4065410,44,36470763,270428,,LU,40536173,CA,92395.68182,134.863117
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,rio bravo poso,,7205276,45,27071271,247022,,LU,34276547,CA,160117.2444,109.5905263
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,stockton cogen co.,,8823800,30,52514680,357931,,LU,61338480,CA,294126.6667,146.7173282
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,actual to estimate adjustment,,10300000,,-3000000,10000,,,7300000,CA,,-300
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,amedee geothermal venture i,,95976,0.713,894112,8072,,LU,990088,CA,134608.6957,110.7670961
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,calistoga geothermal partners l,,10958246,80,17800710,638973,,LU,28758956,CA,136978.075,27.85831326
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,calpine geysers company (kw #1),,1698481,4,10693375,83169,,LU,12391856,CA,424620.25,128.574048
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,calpine geysers company (kw #2),,1710555,,10812482,83978,,LU,12523037,CA,,128.753745
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,calpine geysers company (w.ford),,4887560,27,29963040,231293,,LU,34850600,CA,181020.7407,129.5458142
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,geo energy partnership #1,,1292183,8.5,10785436,86539,,LU,12077619,CA,152021.5294,124.6309294
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,geothermal energy partnership #2,,1292183,8.5,10785972,86600,,LU,12078155,CA,152021.5294,124.5493303
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,altamont midway ltd,,287453,,389597,16446,,LU,677050,CA,,23.68946856
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,flowind partners (elworthy sub-i),,477610,,796525,52845,,LU,1274135,CA,,15.07285457
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,flowind partners (elworthy sub-ii),,477610,,796525,31209,,LU,1274135,CA,,25.52228524
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,flowind partners (elworthy sub-iii),,387885,,630830,24109,,LU,1018715,CA,,26.16574723
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,flowind partners (elworthy sub-iv),,387885,,630830,24109,,LU,1018715,CA,,26.16574723
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,flowind ptnrs (dyer rd. sub-i),,70669,,72997,2982,,LU,143666,CA,,24.47920858
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,flowind ptnrs (dyer rd. sub-ii),,1228,,3503,143,,LU,4731,CA,,24.4965035
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,howden wind parks,,639408,,785908,34078,,LU,1425316,CA,,23.06203416
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,international turbine research,,540463,,3211859,24813,,LU,3752322,CA,,129.4425906
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (100mw-a),,2695603,,4347055,174242,,LU,7042658,CA,,24.9483764
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (100mw-b),,192879,,1213758,9399,,LU,1406637,CA,,129.1369295
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (100mw-c),,2196553,,4123108,109302,,LU,6319661,CA,,37.72216428
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (100mw-d),,968657,,6581268,50726,,LU,7549925,CA,,129.7415132
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (10mw),,1513221,,10502355,77031,,LU,12015576,CA,,136.3393309
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (110mw),,978352,,7171649,55355,,LU,8150001,CA,,129.5573842
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (23.8mw),,428443,,2533789,20999,,LU,2962232,CA,,120.6623649
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (30mw),,380286,,2868630,26179,,LU,3248916,CA,,109.577524
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (5.9mw),,857825,,6121500,47154,,LU,6979325,CA,,129.8193154
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (70mw-a),,587540,,3019648,25572,,LU,3607188,CA,,118.0841545
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (70mw-b),,833039,,4175301,38220,,LU,5008340,CA,,109.2438776
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (70mw-c),,44742,,226630,2074,,LU,271372,CA,,109.2719383
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (70mw-d),,316260,,1502543,12738,,LU,1818803,CA,,117.9575287
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kenetech windpower inc. (70mw),,514416,,855540,35080,,LU,1369956,CA,,24.38825542
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,northwind energy inc.,,279704,,421915,16875,,LU,701619,CA,,25.00237037
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,patterson pass windfarm llc,,740290,,1049233,42204,,LU,1789523,CA,,24.86098474
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,seawest energy (altech-01w011),,74383,,98585,4265,,LU,172968,CA,,23.11488863
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,seawest energy (cwes-01w007),,19369,,25671,1111,,LU,45040,CA,,23.10621062
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,seawest energy (seawest-01w006),,793,,1051,45,,LU,1844,CA,,23.35555556
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,seawest energy (taxvest-01w015),,137933,,182810,7908,,LU,320743,CA,,23.11709661
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,seawest energy (viking-01w014),,20135,,26686,1154,,LU,46821,CA,,23.12478336
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,seawest energy (western-01w012),,11626,,15409,667,,LU,27035,CA,,23.10194903
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,winddriven l.l.c.,,80923,,89061,4002,,LU,169984,CA,,22.25412294
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,zond windsystems inc.,,591893,,879421,35192,,LU,1471314,CA,,24.98923051
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,"big creek water works, ltd",,29420,,157439,4315,,LU,186859,CA,,36.48644264
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,burgess norman ross,,137583,,235496,6736,,LU,373079,CA,,34.9608076
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,calaveras city water district,,75293,,377449,12173,,LU,452742,CA,,31.00706482
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,el dorado (montgomery crk),,118006,,529327,10856,,LU,647333,CA,,48.75893515
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,energy growth partnership i,,359614,,3343442,31060,,LU,3703056,CA,,107.6446233
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,friant power authority,,2408654,,2441736,98587,,LU,4850390,CA,,24.76732226
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,haypress hydroelectric (lwr),,168461,,1413547,10785,,LU,1582008,CA,,131.0660176
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,haypress hydroelectric (mddl),,177998,,1376755,10511,,LU,1554753,CA,,130.9823043
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,humboldt bay municipal water distri,,23558,,192133,5802,,LU,215691,CA,,33.11496036
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,indian vly hydroelec ptrn co%ce,,97192,,349324,11799,,LU,446516,CA,,29.60623782
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,kern hydro partners (olcese),,546197,,7306652,71447,,LU,7852849,CA,,102.2667432
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,madera chowchilla,,172995,,223263,8409,,LU,396258,CA,,26.55048163
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,malacha hydro ltd. partnership,,2637691,,13119316,113139,,LU,15757007,CA,,115.9575036
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,mega renewables (bidwell ditch),,229706,,655667,13289,,LU,885373,CA,,49.33907743
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,mega renewables (hatchet crk),,156138,,840758,19610,,LU,996896,CA,,42.87394187
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,mega renewables (roaring crk),,37123,,198621,5408,,LU,235744,CA,,36.72725592
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,merced id (parker),,68967,,181824,7855,,LU,250791,CA,,23.14754933
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,monterey county flood center/wtr,,354408,,1491057,15080,,LU,1845465,CA,,98.87645889
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,nelson creek power inc.,,28004,,346042,3714,,LU,374046,CA,,93.17232095
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,nevada power authority,,337216,,711613,20965,,LU,1048829,CA,,33.94290484
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,nid & scotts flat hydro,,67209,0.55,151587,4912,,LU,218796,CA,122198.1818,30.8605456
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,nid/combie south,,80446,,187089,5684,,LU,267535,CA,,32.91502463
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,"olsen power partners, inc.",,79739,,1635678,12392,,LU,1715417,CA,,131.994674
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,rock creek limited partnership,,22760,,98709,3422,,LU,121469,CA,,28.84541204
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mountain hydro llc (burney),,26326,,813012,6162,,LU,839338,CA,,131.93963
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mountain hydro llc (cove),,95524,,1790312,13545,,LU,1885836,CA,,132.17512
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mntn hydro llc (lost crk-i),,89302,,198845,6432,,LU,288147,CA,,30.91495647
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mntn hydro llc (lost crk-ii),,41853,,91563,2985,,LU,133416,CA,,30.67437186
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,snow mntn hydro llc (ponderosa),,35121,,238882,1822,,LU,274003,CA,,131.1097695
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,sonoma county water agency,,200823,1.246,473388,15013,,LU,674211,CA,161174.1573,31.53187238
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,south san joaquin irrigation system,,122534,,362178,15061,,LU,484712,CA,,24.04740721
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,south san joaquin id (woodward),,60160,,160765,6865,,LU,220925,CA,,23.41806264
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,sts hydropower ltd. (kanaka),,20339,,425354,3230,,LU,445693,CA,,131.6885449
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,sts hydropower ltd. (kekawaka),,49705,,464098,11341,,LU,513803,CA,,40.9221409
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,tko power (south fork bear),,17934,,222269,5630,,LU,240203,CA,,39.47939609
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,tri-dam authority,,2409576,11,4099795,116710,,LU,6509371,CA,219052.3636,35.12805244
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,wallace canyon (aka nugget hydro),,,,150000,,,LU,150000,CA,,
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,wea baker creek,,13318,,233836,1776,,LU,247154,CA,,131.6644144
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,yolo county flood & water conser. dis.,,33327,,104438,4076,,LU,137765,CA,,25.62266928
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,yuba county water,,36814,0.13,727222,5521,,LU,764036,CA,283184.6154,131.7192538
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,districts,,,,,,1006001,,1006001,CA,,
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,actual to estimate adjustment,,-200000,,-5300000,-60000,,,-5500000,CA,,88.33333333
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,small power producers-renewable,,,,,76316,,LU,,CA,,0
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,small power producers-thermal,,,,4897988,12514,,LU,4897988,CA,,391.4006712
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,(see footnotes of qfs under 1 mw),,,,462859,,,,462859,CA,,
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,city of tacoma,,,,465886,24067,,OS,465886,CA,,19.35787593
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,department of water resources,,,,681918,34936,,OS,681918,CA,,19.51906343
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,destec power services,,8745000,,12565576,252030,,OS,21310576,CA,,49.85746141
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,east bay municipal utility district,,,,4680784,216357,,LU,4680784,CA,,21.63453921
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,merced irrigation district,,,,3528800,452840,,LU,3528800,CA,,7.792597827
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,nevada irrigation district,,,,4309900,295196,,LU,4309900,CA,,14.60013008
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,oakdale irrigation district,,,,4350673,337506,,LU,4350673,CA,,12.8906538
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,oroville-wyandotte irrigation district,,,,11523216,466262,,LU,11523216,CA,,24.71403631
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,placer county water agency,,,,10628161,1292238,,LU,10628161,CA,,8.224615744
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific power company,,,,349406,3597,,OS,349406,CA,,97.1381707
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,solano irrigation district,,,,3878390,50355,,LU,3878390,CA,,77.02095125
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,south san joaquin irrigation district,,,,3380589,305259,,LU,3380589,CA,,11.07449412
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,turlock irrigation district,,,,-39403,-3022,,OS,-39403,CA,,13.03871608
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,utica power authority,,,,778169,11911,,OS,778169,CA,,65.33196205
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,yuba county water agency,,,,11655055,1487955,,LU,11655055,CA,,7.832935136
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,pacific power & light,,,,10069547,641334,,EX,10069547,CA,,15.70094054
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,puget sound power & light,,,,12808953,863530,,EX,12808953,CA,,14.83324609
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,sacramento municipal utility district,,,,3286388,,,EX,3286388,CA,,
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,seattle city light,,,,,,115600,EX,115600,CA,,
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,western area power administration,,5634,,15216384,,,EX,15222018,CA,,
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,western system power pool,,343773,,196150570,11039941,,EX,196494343,CA,,17.76735673
1997,183,PACIFIC GAS AND ELECTRIC COMPANY,total,,545990280,,1467823592,37470266,1121601,,2014935473,CA,,39.173023
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,big valley lumber company,,157731,0.417,317348,12791,,LU,475079,CA,378251.7986,24.81025721
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,burney forest products,,795681,24,22861010,53897,,LU,23656691,CA,33153.375,424.161085
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,collins pine,,710943,5.5,540883,21510,,LU,1251826,CA,129262.3636,25.14565318
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,diamond walnut growers inc.,,640987,4.15,574259,25627,,LU,1215246,CA,154454.6988,22.40835837
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,fairhaven power co,,2767876,16,3057993,113961,,LU,5825869,CA,172992.25,26.83367994
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,georgia pacific corp.,,122025,,471226,17523,,LU,593251,CA,,26.89185642
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,honey lake power company,,3972000,20,27645558,126854,,LU,31617558,CA,198600,217.9320952
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,koppers industries,,-415969,22,,,,LU,-415969,CA,-18907.68182,
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,mendota biomass power ltd,,5295646,22,25050629,165216,,LU,30346275,CA,240711.1818,151.623505
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"north fork energy, inc.",,,,305729,,,LU,305729,CA,,
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"ogden power pacific, inc.",,3188932,19.8,2967079,109606,,LU,6156011,CA,161057.1717,27.07040673
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"ogden power pacific, inc. (oroville)",,2398397,16.5,1878875,71413,,LU,4277272,CA,145357.3939,26.30998558
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"ogden power pacific, inc. (burney)",,1347889,,1147560,43953,,LU,2495449,CA,,26.10879803
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"ogden power pacific, inc.",,741007,10.5,522685,19574,,LU,1263692,CA,70572.09524,26.70302442
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,pacific lumber co.,,855972,,2010471,77842,,LU,2866443,CA,,25.82758665
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,rio bravo fresno,,1482432,16.5,10256032,48495,,LU,11738464,CA,89844.36364,211.48638
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,rio bravo rocklin,,,23.5,16000000,,,LU,16000000,CA,0,
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific industry (anderson),,148,,1626,55,,LU,1774,CA,,29.56363636
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific industry (lincoln),,531047,4.98,374902,14985,,LU,905949,CA,106635.9438,25.01848515
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific industry (burney),,1563511,9.5,977618,37743,,LU,2541129,CA,164580.1053,25.90196858
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific industry (quincy),,1318333,12.5,1227801,47307,,LU,2546134,CA,105466.64,25.95389689
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,sierra pacific industry (susanville),,1513766,9.842,1226290,45403,,LU,2740056,CA,153806.7466,27.00900822
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,soledad energy partnership,,,,6600000,,,LU,6600000,CA,,
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,thermal energy development corp.,,3234778,13,13480341,131933,,LU,16715119,CA,248829.0769,102.1756573
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,ultra power (blue lake),,1728903,10.5,1745477,65326,,LU,3474380,CA,164657.4286,26.71948382
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,wadham energy limited partnership,,4272930,26.765,4589591,167830,,LU,8862521,CA,159646.1797,27.34666627
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"arco oil & gas (fee ""b"")",,483737,3.1,712147,26811,,LU,1195884,CA,156044.1935,26.56174704
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"arco oil & gas (fee ""c"")",,1059795,6.2,1366452,51600,,LU,2426247,CA,170934.6774,26.48162791
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,arco oil & gas (oxford),,707431,3.45,996095,37879,,LU,1703526,CA,205052.4638,26.29676074
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,badger creek limited,,9762552,42,9141843,344662,,LU,18904395,CA,232441.7143,26.52408156
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,bear mountain limited,,10087088,42,9726883,366238,,LU,19813971,CA,240168.7619,26.55891251
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,berry petroleum cogen,,1992795,,7967669,300798,,LU,9960464,CA,,26.48843742
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,berry petroleum company,,2080270,,3404685,128123,,LU,5484955,CA,,26.57356603
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"cal resources, llc (coalinga)",,78033,,326379,12292,,LU,404412,CA,,26.55214774
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"cal resources, llc (n. midway)",,1030,,4699,181,,LU,5729,CA,,25.96132597
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"cal resources, llc (s. belridge)",,547054,,1507755,71960,,LU,2054809,CA,,20.95268205
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"cal resources, llc (se kern river)",,877607,,3045923,117881,,LU,3923530,CA,,25.83896472
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,chalk cliff limited,,8556023,42,8890164,336443,,LU,17446187,CA,203714.8333,26.42398267
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron usa (coalinga),,456131,,1931832,72699,,LU,2387963,CA,,26.57302026
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron usa (cymric),,721582,,2448885,90719,,LU,3170467,CA,,26.99417983
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron usa (eastridge),,1965723,,8077133,302481,,LU,10042856,CA,,26.70294333
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron usa (taft/cadet),,195918,,760919,29123,,LU,956837,CA,,26.12776843
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,coalinga cogeneration co.,,6438128,33,6944995,314844,,LU,13383123,CA,195094.7879,22.0585274
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"dexzel, inc. (dai/oildale, inc.)",,5902131,29,6377470,240226,,LU,12279601,CA,203521.7586,26.5477925
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"double ""c"" limited",,9449064,47,10273480,385751,,LU,19722544,CA,201043.9149,26.63241314
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,high sierra limited,,9451110,47,10292310,385540,,LU,19743420,CA,201087.4468,26.69582923
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,kern front limited,,9444974,47,9868555,370099,,LU,19313529,CA,200956.8936,26.66463568
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,live oak limited,,9831775,42,10036812,378945,,LU,19868587,CA,234089.881,26.48619721
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,mckittrick limited,,9848556,42,9915962,372709,,LU,19764518,CA,234489.4286,26.60510479
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,midset cogeneration co.,,6009173,33,6133911,295158,,LU,12143084,CA,182096.1515,20.78178806
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,midway-sunset cogeneration co.,,946201,,1209145,59092,,LU,2155346,CA,,20.46207608
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,nuevo energy company (dome),,155641,,599746,22858,,LU,755387,CA,,26.23790358
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,nuevo energy company (welport),,14018,,74521,2695,,LU,88539,CA,,27.65157699
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,salinas river cogeneration co.,,6366566,33,5507665,269249,,LU,11874231,CA,192926.2424,20.45565629
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,sargent canyon cogeneration company,,6748056,35.5,5664587,272885,,LU,12412643,CA,190086.0845,20.7581472
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,calpine american i cogen,,24711999,111,20189643,428735,,LU,44901642,CA,222630.6216,47.09119386
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"calpine gilroy cogen, l.p.",,26088253,120,11616027,478789,,LU,37704280,CA,217402.1083,24.2612654
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,calpine monterey cogen inc,,5809561,20.9,5689538,209972,,LU,11499099,CA,277969.4258,27.09665098
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,calpine pittsburg power plant,,2388380,,7852863,294220,,LU,10241243,CA,,26.69044592
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,cardinal cogeneration,,4491539,25.6,4073424,178490,,LU,8564963,CA,175450.7422,22.82158104
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron usa (concord),,31725,,72476,2800,,LU,104201,CA,,25.88428571
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,chevron usa (richmond),,183903,,1703375,58969,,LU,1887278,CA,,28.88594007
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,container corp. of america,,2484017,20,4237275,159727,,LU,6721292,CA,124200.85,26.52823255
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,crockett cogeneration,,53255552,240,24820505,1113237,,LU,78076057,CA,221898.1333,22.29579595
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"dynamis, inc.",,8386528,38,2946580,108510,,LU,11333108,CA,220698.1053,27.1549166
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,"energy reserve, inc. & david",,,,3500000,,,LU,3500000,CA,,
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,fresno cogeneration corporation,,5924057,25,882037,38187,,LU,6806094,CA,236962.28,23.09783434
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,frito lay cogeneration,,107629,,46130,2068,,LU,153759,CA,,22.3065764
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,gatx/calpine,,6190705,24,4704658,211009,,LU,10895363,CA,257946.0417,22.29600633
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,gaylord container corp.,,2954989,30,5132507,194652,,LU,8087496,CA,98499.63333,26.36760475
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,greenleaf unit #1,,8939809,49.2,7504770,291750,,LU,16444579,CA,181703.435,25.72329049
1998,183,PACIFIC GAS AND ELECTRIC COMPANY,greenleaf unit #2,,10194335,49.2,9041777,376879,,LU,19236112,CA,207201.9309,23.99119346
